XCoord,YCoord,OBJECTID,BK_STREET1910_FULL_STREE,BK_STREET1910_Y1910NAMESTREET,BK_STREET1910_Y1910LEFT_LOW,BK_STREET1910_Y1910LEFT_HIGH,BK_STREET1910_Y1910RIGHT_LOW,BK_STREET1910_Y1910RIGHT_HIGH,BK_STREET1910_JOINID,BK_STREET1910_Y1910NAMEALT,BK_STREET1910_MINUS_ED_ED,BK_STREET1910_PLUS_ED_ED
1014790.45137423,185120.47692173,10246,HENDRIX ST,NULL,237,309,280,310,G00020774,NULL,781,781
990797.97393277,172667.87108552,10247,C AVE,NULL,301,319,302,320,G00020779,NULL,1021,1022
999934.25470871,199365.63347072,10248,DEVOE ST,NULL,155,191,166,208,G00020781,NULL,306,314
986247.55340764,186069.39234672,10249,3 ST,NULL,61,119,66,120,G00020783,NULL,221,221
998693.62890914,174208.64211814,10250,E  31 ST,NULL,225,247,228,246,G00020786,NULL,1404,1404
994331.07529830,164048.56762206,10251,CONEY IS AVE,NULL,1645,1663,1642,1668,G00020787,NULL,1009,1030
985214.68473847,167833.77822748,10252,14 AVE,NULL,NULL,NULL,NULL,NULL,G00020790,NULL,1059,1069
980418.67636070,168689.07414789,10253,BAY RIDGE AVE,NULL,NULL,NULL,NULL,NULL,G00020791,NULL,1087,1087
1011780.84289213,181408.15855898,10254,VANSIDEREN AVE,NULL,471,529,472,530,G00020793,NULL,805,794
1002211.46783801,183103.15976214,10255,EAST PKWY,NULL,957,1017,NULL,NULL,G00020794,NULL,662,662
993819.33764068,186429.90835797,10256,UNDERHILL AVE,NULL,67,85,66,88,G00020799,NULL,179,179
1005715.15981355,187869.31164714,10257,RALPH AVE,NULL,205,223,204,222,G00020800,NULL,697,700
1019847.23586594,184424.02186172,10258,SUTTER AVE,NULL,1243,1265,1244,1266,G00020801,NULL,980,980
983120.40101763,162680.20422952,10259,16 AVE,NULL,NULL,NULL,8002,8014,G00020803,NULL,1074,1074
980939.79679876,185100.73795202,10260,COFFEY ST,NULL,27,67,26,70,G00020809,NULL,247,247
988387.83620055,192981.55011031,10261,BRIDGE ST,NULL,243,263,242,262,G00020812,NULL,51,38
998896.95839093,194214.74990769,10262,TOMPKINS AVE,NULL,1,17,2,16,G00020813,NULL,502,502
1005555.76708772,186370.94374494,10263,HERKIMER ST,NULL,893,927,906,926,G00020817,NULL,705,705
1000443.66789593,154788.60287432,10264,AVE Y,NULL,NULL,NULL,NULL,NULL,G00020818,NULL,1004,1004
997481.72352455,175812.54310981,10265,ROGERS AVE,NULL,NULL,NULL,NULL,NULL,G00020819,NULL,993,1016
995120.65869289,180506.98089939,10266,WASHINGTON AVE,NULL,NULL,NULL,NULL,NULL,G00020820,NULL,682,682
986033.30842931,170123.74411998,10267,13 AVE,NULL,5101,5123,5102,5124,G00020822,NULL,1062,1410
995402.32151539,158594.88955306,10268,HOMECREST AVE,NULL,1903,1979,1910,1966,G00020825,NULL,1006,1006
989889.05531097,162891.19313235,10269,64 ST,NULL,NULL,NULL,NULL,NULL,G00020826,NULL,1030,1030
986952.18126347,162347.91518348,10270,20 AVE,NULL,7201,7223,7202,7212,G00020827,NULL,1057,1057
996850.53056122,173739.40765636,10271,BEDFORD AVE,NULL,2449,2479,2442,2470,G00020828,NULL,1015,1015
989304.13013568,191569.85690352,10272,FLEET PL,NULL,95,121,96,120,G00020830,NULL,231,229
980998.78093276,165025.68935548,10273,12 AVE,NULL,7801,7823,7802,7822,G00020833,NULL,1072,1071
999677.86250497,157349.19814681,10274,E  27 ST,NULL,NULL,NULL,NULL,NULL,G00020835,NULL,1006,1006
1014629.82177421,169242.09890164,10275,SKIDMORE AVE,NULL,NULL,NULL,NULL,NULL,G00020836,NULL,989,989
988579.88142014,191102.07092964,10276,DUFFIELD ST,203,261,208,258,NULL,G00020837,NULL,227,227
1002556.80490980,192953.78130102,10277,BROADWAY,NULL,981,983,986,992,G00020840,NULL,820,518
1015508.81607922,181349.32665564,10278,NEW LOTS AVE,NULL,NULL,NULL,NULL,NULL,G00020842,NULL,808,808
999906.55873393,177754.32203464,10279,LENOX RD,NULL,453,469,454,468,G00020843,NULL,937,937
996949.32481468,163779.75979118,10280,AVE N,NULL,NULL,NULL,NULL,NULL,G00020844,NULL,1008,1007
990383.87502343,171717.67318277,10281,CORTELYOU RD,NULL,NULL,NULL,NULL,NULL,G00020848,NULL,1022,1022
990241.03426581,157393.90278181,10282,T AVE,NULL,NULL,NULL,NULL,NULL,G00020851,NULL,1031,1038
1013272.28840005,173995.94241232,10283,J AVE,NULL,10101,10123,10102,10124,G00020854,NULL,988,988
1013227.39675756,171910.47430635,10284,AVE L,NULL,9601,9623,9602,9624,G00020856,NULL,988,988
1002000.09674045,153387.10937779,10285,VOORHEES AVE,NULL,NULL,NULL,NULL,NULL,G00020857,NULL,1003,1003
988396.98316389,174422.67892760,10286,CHESTER AVE,NULL,NULL,NULL,NULL,NULL,G00020858,NULL,923,923
1018586.13111880,183090.44341619,10287,NEW LOTS AVE,NULL,NULL,NULL,NULL,NULL,G00020860,NULL,983,983
1006700.38422105,196808.95223239,10288,SUYDAM ST,NULL,NULL,NULL,NULL,NULL,G00020861,NULL,864,864
983239.54055884,182788.08411277,10289,COURT ST,NULL,677,809,726,766,G00020862,NULL,248,248
997784.26064914,200937.32816198,10290,RICHARDSON ST,NULL,1,49,2,50,G00020863,NULL,297,297
987480.74155806,168810.12305956,10291,52 ST,NULL,1501,1583,1502,1584,G00020867,NULL,1062,1062
989322.79003931,170506.19561885,10292,16 AVE,NULL,4201,4223,4202,4224,G00020869,NULL,1027,1064
981698.18931085,149212.37091656,10293,NEPTUNE AVE,NULL,3940,3956,3941,3957,G00020870,NULL,1043,1044
1003410.27433147,188751.07333506,10294,HANCOCK ST,NULL,579,641,586,654,G00020872,NULL,617,618
1001276.22692635,197678.51086073,10295,SCHOLES ST,NULL,221,279,218,282,G00020875,NULL,420,421
1014163.73263224,176423.16572731,10296,WILLIAMS AVE,NULL,NULL,NULL,NULL,NULL,G00020883,NULL,987,987
1010179.31919231,174778.41476469,10297,E  95 ST,NULL,921,1003,936,1004,G00020885,NULL,987,987
993517.93978547,193141.01599873,10298,HALL ST,NULL,1,59,2,58,G00020886,NULL,81,81
1015293.75089256,173667.04723677,10299,AVE L,NULL,10501,10579,10502,10580,G00020888,NULL,988,988
1017397.81820672,187932.91388214,10300,HALE AVE,NULL,NULL,NULL,NULL,NULL,G00020890,NULL,973,973
1000887.05595272,199648.39209156,10301,METROPOLITAN AVE,NULL,823,903,816,906,G00020892,NULL,412,413
996642.42238163,175321.95518023,10302,ALBEMARLE RD,NULL,2309,2311,2306,2308,G00020898,NULL,1016,1016
1021112.55323130,187223.66005131,10303,MC KINLEY AVE,NULL,NULL,NULL,NULL,NULL,G00020903,NULL,971,976
996003.84426247,188445.33575756,10304,MADISON ST,NULL,1,67,2,70,G00020904,NULL,109,109
980750.65347627,186143.33576839,10305,VAN BRUNT ST,NULL,331,345,354,368,G00020905,NULL,243,244
984710.27957930,165683.52662247,10306,NEW UTRECHT AVE,NULL,6701,6709,NULL,NULL,G00020906,NULL,1408,1073
985124.03428554,180312.56183301,10307,23 ST,NULL,NULL,NULL,NULL,NULL,G00020907,NULL,124,124
1010089.64745563,186624.27722777,10308,EAST PKWY,NULL,NULL,NULL,NULL,NULL,G00020908,NULL,721,721
993901.86027747,150339.90967198,10309,BRIGHTON 02 LN,NULL,NULL,NULL,NULL,NULL,G00020909,NULL,1035,1035
997671.67557247,162893.81927539,10310,O AVE,NULL,2201,2223,2202,2224,G00020910,NULL,1008,1007
989089.18798026,161650.81684015,10311,O AVE,NULL,57,79,58,80,G00020913,NULL,1030,1031
1003312.71399510,176413.02091148,10312,E  49 ST,NULL,411,481,412,482,G00020915,NULL,991,991
978299.61884422,175759.49515160,10313,53 ST,NULL,NULL,NULL,NULL,NULL,G00020916,NULL,150,150
1000467.80826759,173796.17083023,10314,CLARENDON RD,NULL,NULL,NULL,NULL,NULL,G00020918,NULL,992,994
1001326.18644713,155313.95876212,10315,BROWN ST,NULL,NULL,NULL,NULL,NULL,G00020919,NULL,1004,1004
975097.80077281,167342.42750414,10316,RIDGE BLVD,NULL,8301,8311,8302,NULL,G00020920,NULL,1084,1083
988239.61618859,182649.84062285,10317,TENTH ST,NULL,381,445,382,442,G00020922,NULL,542,543
988765.79134070,192209.49111769,10318,FLATBUSH AVE  X,NULL,0,NULL,NULL,NULL,G00020924,NULL,228,228
991848.20641235,175294.43390981,10319,CATON AVE,JOHNSTON ST,NULL,NULL,802,820,G00020925,NULL,926,926
1000669.04982705,194558.21854489,10320,SUMNER PL,NULL,1,25,2,26,G00020926,NULL,811,811
1006861.55187772,178480.47412564,10321,WILLMOHR ST,LINDEN AVE,NULL,NULL,NULL,NULL,G00020927,NULL,960,961
992218.72387997,167728.60947455,10322,OCEAN PKWY,NULL,NULL,NULL,860,898,G00020931,NULL,1029,1029
985704.33270930,173207.45481607,10323,43 ST,NULL,NULL,NULL,NULL,NULL,G00020933,NULL,1090,1090
990471.86238026,159639.41338265,10324,KINGSHIGWY,NULL,NULL,NULL,NULL,NULL,G00020934,NULL,1031,1031
995534.73922955,188101.06479256,10325,PUTNAM AVE,NULL,59,77,50,66,G00020936,NULL,103,112
1012522.95771368,180392.42240148,10326,HINSDALE ST,NULL,NULL,NULL,510,552,G00020938,NULL,805,805
1004015.35678273,195189.83473573,10327,WILSON AVE,Hamburg Ave,49,63,56,NULL,G00020939,NULL,843,836
1004233.68000093,186464.61990272,10328,HERKIMER ST,NULL,747,781,762,784,G00020940,NULL,704,704
983273.87825264,174802.47360764,10329,44 ST,NULL,NULL,NULL,602,684,G00020944,NULL,137,145
992897.17044248,184953.21902843,10330,PLAZA ST  E,NULL,NULL,NULL,NULL,NULL,G00020947,NULL,192,192
984609.87459639,165199.73001789,10331,NEW UTRECHT AVE,NULL,6901,6929,6902,6930,G00020950,NULL,1408,1412
1015852.24879131,187633.78882422,10332,CLEVELAND ST,NULL,111,171,118,172,G00020952,NULL,772,770
987072.21055097,189816.41077131,10333,SMITH ST,NULL,113,131,110,126,G00020953,NULL,24,26
1013840.89651480,175974.33806181,10334,E  108 ST,NULL,NULL,NULL,NULL,NULL,G00020954,NULL,987,987
1004515.34938509,193981.13160852,10335,CENTRAL AVE,NULL,153,159,166,168,G00020956,NULL,832,833
993414.31384443,152983.21294835,10336,AVE Z,NULL,NULL,NULL,NULL,NULL,G00020957,NULL,1037,1037
1004040.34689022,187344.40127964,10337,MALCOLM X BLVD,REID AVE,313,325,340,360,G00020960,NULL,702,620
1008732.37162688,190415.99602227,10338,HALSEY ST,NULL,1085,1145,1084,1142,G00020961,NULL,905,906
1019318.98562422,184803.53529839,10339,BELMONT AVE,NULL,941,961,NULL,NULL,G00020963,NULL,980,980
1014718.86703577,177161.17394273,10340,COZINE AVE,NULL,NULL,NULL,NULL,NULL,G00020964,NULL,986,986
1001613.82632674,158839.17267080,10341,COYLE ST,NULL,NULL,NULL,NULL,NULL,G00020968,NULL,1005,1005
990672.60446811,155391.99630789,10342,W  SIXTH ST,NULL,2201,2289,2202,2296,G00020969,NULL,1038,1038
996962.09693914,204791.66904252,10343,NOBLE ST,NULL,145,165,148,168,G00020970,NULL,382,381
1008615.28196605,186430.63161768,10344,FULTON ST,NULL,2019,2057,2096,2154,G00020971,NULL,713,712
1009694.94220831,185191.97759894,10345,MOTHER GASTON BLVD,STONE AVE,179,199,NULL,NULL,G00020973,NULL,643,643
999140.45378386,198195.14547992,10346,MAUJER ST,NULL,85,130,86,122,G00020974,NULL,313,313
1003923.14404064,170688.24102248,10347,GLENWOOD RD,NULL,NULL,NULL,NULL,NULL,G00020975,NULL,995,999
1000106.99386455,204048.06472264,10348,MONITOR ST,NULL,187,245,188,240,G00020976,NULL,395,395
1017305.59381768,186669.11457247,10349,ATLANTIC AVE,NULL,NULL,NULL,NULL,NULL,G00020977,NULL,775,974
1000085.29115205,202134.49916001,10350,N  HENRY ST,NULL,55,69,62,70,G00020982,NULL,402,400
994267.54032039,176522.57285772,10351,CATON AVE,NULL,1709,1735,1708,1722,G00020984,NULL,928,927
1020334.29035214,185237.65860993,10352,CRESCENT TER,NULL,515,539,516,538,G00020985,NULL,980,980
999987.00066622,195135.94212697,10353,COOK ST,NULL,5,33,6,34,G00020987,NULL,355,359
999119.67956622,200187.73320448,10354,MANHATTAN AVE,NULL,343,357,348,364,G00020988,NULL,301,305
994367.92233747,198042.05015989,10355,BROADWAY,NULL,NULL,NULL,138,150,G00020989,NULL,270,270
981870.44946501,150308.35461698,10356,MANHATTAN AVE,NULL,4330,4398,4329,4397,G00020990,NULL,1044,1044
975669.73532446,169177.74371539,10357,RIDGE BLVD,NULL,7601,7615,7602,NULL,G00020991,NULL,1413,1099
991921.45339111,159853.61757964,10358,MAC DONALD AVE,NULL,1901,1963,NULL,NULL,G00020992,NULL,1031,1031
1014397.10357168,177993.67752706,10359,ALABAMA AVE,NULL,NULL,NULL,NULL,NULL,G00020994,NULL,986,986
1007831.92231230,180343.95776743,10360,LIVONIA AVE,NULL,73,95,74,96,G00020996,NULL,963,963
1004607.20435230,177269.83350231,10361,E  54 ST,NULL,235,237,NULL,NULL,G00020997,NULL,953,952
1004115.94679879,199633.64496061,10362,STEWART AVE,NULL,NULL,NULL,NULL,NULL,G00020998,NULL,416,416
995861.95314205,163622.53697806,10363,AVE N,NULL,1601,1621,1602,1622,G00021001,NULL,1009,1007
998083.09814201,191219.37154806,10364,DE KALB AVE,NULL,609,687,618,696,G00021002,NULL,489,490
986065.25882472,173254.25295082,10365,42 ST,NULL,1017,1059,1018,1056,G00021003,NULL,1090,1090
1013383.80720589,170343.15969165,10366,KAUFMAN PL,NULL,NULL,NULL,NULL,NULL,G00021004,NULL,988,988
997182.78875497,196642.19403572,10367,HEWES ST,NULL,311,335,294,322,G00021005,NULL,443,443
980463.02609877,170004.03307331,10368,65 ST,NULL,701,767,NULL,NULL,G00021007,NULL,1087,1087
992575.74941264,154042.54645960,10369,WEST ST,NULL,NULL,NULL,NULL,NULL,G00021010,NULL,1037,1037
983380.52830181,162308.00023706,10370,81 ST,NULL,1601,1681,1602,1682,G00021012,NULL,1074,1074
993321.89260539,199266.41450906,10371,KENT AVE,NULL,317,329,318,328,G00021018,NULL,262,262
988696.42318180,162022.14303318,10372,BAY PKWY,NULL,NULL,NULL,6900,6918,G00021021,NULL,1030,1057
994609.53953110,158351.37658769,10373,E  9 ST,NULL,1923,1983,1936,1984,G00021023,NULL,1031,1031
987446.22555097,182845.84236339,10374,11 ST,NULL,245,317,246,320,G00021026,NULL,542,544
976714.58231614,167253.09697414,10375,FOURTH AVE,NULL,NULL,NULL,NULL,NULL,G00021028,NULL,1085,1084
979846.99567072,172363.89187064,10376,FIFTH AVE,NULL,NULL,NULL,5902,5924,G00021030,NULL,158,160
994657.38698164,163744.97587360,10377,E  12 ST,NULL,1333,1391,1336,1390,G00021032,NULL,1009,1009
998177.15520456,197813.84195489,10378,TENEYCK ST,NULL,1,45,2,46,G00021033,NULL,310,324
1008906.00809064,184979.31086548,10379,ROCKAWAY AVE,NULL,231,249,NULL,NULL,G00021035,NULL,643,641
977002.22281697,168178.11973040,10380,FOURTH AVE,NULL,7801,7825,7802,7814,G00021036,NULL,1086,1413
1001122.08599447,194807.75626760,10381,FLUSHING AVE,NULL,813,831,808,832,G00021038,NULL,358,814
981864.01897629,162349.31092850,10382,15 AVE,NULL,8401,8411,8402,8424,G00021039,NULL,1076,1077
1000322.67404343,173971.49528272,10383,E  37 ST,NULL,515,539,516,538,G00021040,NULL,992,992
1013247.82841941,175475.55198797,10384,E  105 ST,NULL,701,763,702,764,G00021041,NULL,987,987
999232.32533830,172499.11978260,10385,NEWKIRK AVE,NULL,3201,3223,NULL,NULL,G00021042,NULL,1405,1405
984300.91228780,184916.28195610,10386,COURT ST,NULL,537,551,566,576,G00021046,NULL,258,256
990556.91962485,166707.32870872,10387,51 ST,NULL,2001,2009,2002,2010,G00021047,NULL,1061,1060
998375.35526747,150491.21005835,10388,HAMPTON AVE,NULL,501,599,502,598,G00021049,NULL,1034,1034
996972.57592081,172083.37750385,10389,FLATBUSH AVE,NULL,NULL,NULL,1276,1280,G00021050,NULL,1012,1013
1018471.89414255,180302.30447148,10390,LINWOOD ST,NULL,955,1019,956,1020,G00021052,NULL,984,984
990307.09236860,159870.19868223,10391,W  5 ST,NULL,1701,1733,1702,1724,G00021056,NULL,1031,1031
985205.70673805,188238.79253548,10392,SACKETT ST,NULL,251,299,252,306,G00021057,NULL,64,64
1003175.99330397,185813.37743881,10393,PACIFIC ST,NULL,1727,1795,1680,1746,G00021058,NULL,629,630
1014793.13181505,180463.99033577,10394,WYONA ST,NULL,643,719,644,720,G00021059,NULL,807,807
983230.05452139,166584.43361332,10395,13 AVE,NULL,6801,6821,6802,6816,G00021060,NULL,1070,1070
996499.27470206,200371.70921448,10396,N  7 ST,NULL,193,229,208,244,G00021061,NULL,290,291
1006871.83237568,183675.80651343,10397,STERLING PL,NULL,1783,1845,1782,1832,G00021062,NULL,645,665
986274.90407472,183897.68245131,10398,TENTH ST,NULL,115,209,116,210,G00021065,NULL,529,528
978890.53744585,168961.43837373,10399,6 AVE,NULL,NULL,NULL,7202,7208,G00021068,NULL,1097,1097
1012382.11580376,185158.94321619,10400,GEORGIA AVE,NULL,61,115,62,116,G00021074,NULL,754,751
997490.07324539,187226.22730339,10401,FULTON ST,NULL,1205,1249,1188,1230,G00021083,NULL,601,604
1000890.21183249,152606.45422905,10402,E  29 ST,NULL,2701,2835,2702,2834,G00021085,NULL,1004,1004
984759.71189514,164749.14856998,10403,16 AVE,NULL,7001,7025,7002,7026,G00021088,NULL,1408,1408
988951.66381305,158968.72902848,10404,HIGHLAWN AVE,NULL,73,97,74,98,G00021090,NULL,1031,1031
1000774.78107885,200914.10921235,10405,KINGLAND AVE,Kingsland Ave,47,57,60,66,G00021092,NULL,410,410
998208.09182247,168406.98574248,10406,I AVE,NULL,NULL,NULL,NULL,NULL,G00021094,NULL,1011,1008
997961.78982164,192019.56729018,10407,WILLOUGHBY AVE,NULL,441,513,444,514,G00021096,NULL,488,488
991490.09361152,185841.21859048,10408,SEVENTH AVE,NULL,21,35,26,44,G00021097,NULL,191,190
1004510.12465801,175160.89579105,10409,E  53 ST,NULL,507,523,506,524,G00021099,NULL,991,991
1009977.10699830,165239.28062776,10410,VETERANS AVE,NULL,NULL,NULL,NULL,NULL,G00021102,NULL,1000,1000
1005257.49176563,174190.64199010,10411,CLARENDON RD,NULL,NULL,NULL,5502,5522,G00021104,NULL,990,990
999403.30872314,201304.42666943,10412,GRAHAM AVE,NULL,451,467,456,476,G00021110,NULL,407,407
993348.52148914,154155.00341973,10413,E  3 ST,NULL,NULL,NULL,NULL,NULL,G00021111,NULL,1037,1037
981929.08615876,166827.40556832,10414,71 ST,NULL,1101,1183,1102,1184,G00021113,NULL,1071,1071
993790.93858330,173362.75814719,10415,RUGBY RD,NULL,201,359,204,358,G00021117,NULL,1020,1020
1004151.74446926,197377.16959990,10416,JOHNSON AVE,NULL,NULL,NULL,NULL,NULL,G00021118,NULL,416,416
1006629.90634363,168767.07622965,10417,E  59 ST,NULL,NULL,NULL,NULL,NULL,G00021120,NULL,1000,1000
982373.00423418,160124.47638889,10418,RUTHERFORD PL,NULL,NULL,NULL,NULL,NULL,G00021122,NULL,1056,1056
997002.10342081,191054.88270381,10419,DE KALB AVE,NULL,513,567,554,572,G00021125,NULL,486,487
1011053.99099939,173146.81222080,10420,FLATLAND AVE,NULL,9301,9325,9302,9320,G00021127,NULL,987,987
994594.66893122,185871.85501214,10421,GRAND AVE,NULL,605,627,618,NULL,G00021130,NULL,182,181
981070.21993031,171394.34525331,10422,SEVENTH AVE,NULL,NULL,NULL,5902,5924,G00021135,NULL,1094,158
1002557.04014555,175852.27793848,10423,E  46 ST,NULL,483,523,484,524,G00021138,NULL,991,992
996821.85115664,174082.76966648,10424,BEDFORD AVE,NULL,NULL,NULL,NULL,NULL,G00021139,NULL,1015,1015
1003309.18529480,162453.32491360,10425,FILLMORE AVE,NULL,NULL,NULL,NULL,NULL,G00021140,NULL,1001,1001
986608.78300013,168338.22111623,10426,15 AVE,NULL,5501,5523,5502,5524,G00021141,NULL,1062,1062
1002193.60222413,191296.94586798,10427,LAFAYETTE AVE,NULL,885,957,896,960,G00021143,NULL,521,593
993490.21444722,157871.96613014,10428,T AVE,NULL,501,525,502,526,G00021144,NULL,1031,1037
996787.44341706,196981.60772698,10429,BROADWAY,NULL,359,NULL,NULL,NULL,G00021145,NULL,321,442
995244.95634456,205362.70300543,10430,KENT ST,NULL,1,47,2,48,G00021146,NULL,360,360
995203.58667663,171925.76791093,10431,DITMAS AVE,NULL,1801,NULL,1802,NULL,G00021147,NULL,1014,1014
1019605.01031464,180943.18409523,10432,MONTAUK AVE,NULL,569,623,570,624,G00021151,NULL,983,983
984344.24701085,160881.38268348,10433,83 ST,NULL,1801,1869,1802,1876,G00021155,NULL,1055,1055
1000395.68422301,152556.53411096,10434,E  27 ST,NULL,2701,2831,2702,2834,G00021157,NULL,1004,1004
1007165.63919605,183040.30752564,10435,SARATOGA AVE,NULL,477,479,480,492,G00021160,NULL,727,726
1004046.62804564,181754.35701355,10436,ROCHESTER AVE,NULL,NULL,NULL,354,368,G00021164,NULL,680,680
974117.54026614,165509.63097289,10437,91 ST,NULL,NULL,NULL,102,180,G00021165,NULL,1082,1082
984452.64065889,169383.10747790,10438,12 AVE,NULL,5701,5723,5702,5720,G00021167,NULL,1411,1411
999005.92979372,199249.07038364,10439,DEVOE ST,NULL,83,117,92,126,G00021169,NULL,311,311
1000013.09969538,168064.26497123,10440,E  34 ST,NULL,NULL,NULL,NULL,NULL,G00021172,NULL,1008,1008
987839.54399006,170519.01038980,10441,46 ST,NULL,1415,1471,1414,1472,G00021175,NULL,1063,1409
980357.34734030,169239.40041623,10442,EIGHTH AVE,NULL,6701,6723,6702,6724,G00021176,NULL,1087,1087
1006069.51130301,182960.33245593,10443,EAST PKWY,NULL,NULL,NULL,1412,1438,G00021178,NULL,665,665
1004261.42256356,188606.80525090,10444,HALSEY ST,NULL,589,645,630,656,G00021179,NULL,693,693
989549.04778889,181818.62017244,10445,TENTH ST,NULL,545,601,546,618,G00021180,NULL,559,558
997701.83627331,173147.57304606,10446,ROGERS AVE,NULL,1107,1193,1104,1190,G00021181,NULL,994,1012
1013210.47598594,182270.85203610,10447,SHEFFIELD AVE,NULL,385,387,384,430,G00021183,NULL,806,806
1004761.73488314,176978.90724690,10448,CHURCH AVE,NULL,5401,5423,5402,5424,G00021185,NULL,953,990
1016056.46098130,186593.68427714,10449,CLEVELAND ST,NULL,237,281,238,280,G00021186,NULL,773,773
997417.11833881,151946.60691790,10450,E  16 ST,NULL,NULL,NULL,NULL,NULL,G00021192,NULL,1033,1033
987282.27902847,160874.28296014,10451,76 ST,NULL,2101,2171,2102,2172,G00021193,NULL,1057,1057
1010702.42165659,164221.46606235,10452,E  71 ST,NULL,2239,2239,NULL,NULL,G00021195,NULL,1000,1000
997351.63290548,162372.45220789,10453,E  21 ST,NULL,1615,1699,1632,1706,G00021196,NULL,1007,1007
1003430.74345064,191347.79058256,10454,MALCOLM X BLVD,REID AVE,57,71,58,76,G00021199,NULL,683,593
996809.74160080,204164.56563794,10455,GUERNSEY ST,NULL,179,199,188,202,G00021200,NULL,380,380
999058.52155205,195221.53431144,10456,THROOP AVE,NULL,49,61,58,82,G00021201,NULL,454,454
993764.06199663,150301.37628448,10457,BRIGHTON 02 LN,NULL,NULL,NULL,NULL,NULL,G00021202,NULL,1035,1035
981881.26292764,150256.95708197,10458,MAPLE AVE,NULL,3900,3902,3901,3903,G00021204,NULL,1044,1044
1003750.43785718,163339.68961068,10459,HENDRICKSON ST,NULL,1811,1881,1812,1882,G00021206,NULL,1001,1001
980267.20316364,166614.13663790,10460,TENTH AVE,NULL,7501,7523,7502,7524,G00021209,NULL,1071,1071
1006951.30399480,192162.94151131,10461,CENTRAL AVE,NULL,351,365,374,390,G00021211,NULL,886,887
1013181.37191522,183851.49504369,10462,PENNSYLVAN AVE,NULL,239,281,238,284,G00021215,NULL,757,756
1022885.23488935,182966.56390673,10463,DREW ST,NULL,NULL,NULL,NULL,NULL,G00021216,NULL,982,982
